village_id,year,month,rainfall_mm,historical_avg_mm,deficit_pct,season,data_source
BHV001,2022,5,15.3,16.3,-6.1,summer,estimated
BHV001,2022,6,92.2,98.1,-6.0,kharif,estimated
BHV001,2022,7,179.4,190.8,-6.0,kharif,estimated
BHV001,2022,8,133.2,141.7,-6.0,kharif,estimated
BHV001,2022,9,56.4,60.0,-6.0,kharif,estimated
BHV001,2022,10,15.3,16.3,-6.1,rabi,estimated
BHV001,2022,11,5.2,5.5,-5.5,rabi,estimated
BHV001,2022,12,0.0,0.0,0.0,rabi,estimated
BHV001,2023,1,4.5,5.5,-18.2,rabi,estimated
BHV001,2023,2,4.5,5.5,-18.2,rabi,estimated
BHV001,2023,3,4.5,5.5,-18.2,rabi,estimated
BHV001,2023,4,8.9,10.9,-18.3,summer,estimated
BHV001,2023,5,13.4,16.3,-17.8,summer,estimated
BHV001,2023,6,80.4,98.1,-18.0,kharif,estimated
BHV001,2023,7,156.5,190.8,-18.0,kharif,estimated
BHV001,2023,8,116.2,141.7,-18.0,kharif,estimated
BHV001,2023,9,49.2,60.0,-18.0,kharif,estimated
BHV001,2023,10,13.4,16.3,-17.8,rabi,estimated
BHV001,2023,11,4.5,5.5,-18.2,rabi,estimated
BHV001,2023,12,0.0,0.0,0.0,rabi,estimated
BHV001,2024,1,5.4,5.5,-1.8,rabi,estimated
BHV001,2024,2,5.4,5.5,-1.8,rabi,estimated
BHV001,2024,3,5.4,5.5,-1.8,rabi,estimated
BHV001,2024,4,10.7,10.9,-1.8,summer,estimated
BHV001,2024,5,16.0,16.3,-1.8,summer,estimated
BHV001,2024,6,96.1,98.1,-2.0,kharif,estimated
BHV001,2024,7,187.0,190.8,-2.0,kharif,estimated
BHV001,2024,8,138.9,141.7,-2.0,kharif,estimated
BHV001,2024,9,58.8,60.0,-2.0,kharif,estimated
BHV001,2024,10,16.0,16.3,-1.8,rabi,estimated
BHV001,2024,11,5.4,5.5,-1.8,rabi,estimated
BHV001,2024,12,0.0,0.0,0.0,rabi,estimated
BHV002,2019,1,6.3,5.6,12.5,rabi,estimated
BHV002,2019,2,6.3,5.6,12.5,rabi,estimated
BHV002,2019,3,6.3,5.6,12.5,rabi,estimated
BHV002,2019,4,12.5,11.2,11.6,summer,estimated
BHV002,2019,5,18.7,16.7,12.0,summer,estimated
BHV002,2019,6,112.4,100.4,12.0,kharif,estimated
BHV002,2019,7,218.7,195.3,12.0,kharif,estimated
BHV002,2019,8,162.5,145.1,12.0,kharif,estimated
BHV002,2019,9,68.8,61.4,12.1,kharif,estimated
BHV002,2019,10,18.7,16.7,12.0,rabi,estimated
BHV002,2019,11,6.3,5.6,12.5,rabi,estimated
BHV002,2019,12,0.0,0.0,0.0,rabi,estimated
BHV002,2020,1,5.9,5.6,5.4,rabi,estimated
BHV002,2020,2,5.9,5.6,5.4,rabi,estimated
BHV002,2020,3,5.9,5.6,5.4,rabi,estimated
BHV002,2020,4,11.8,11.2,5.4,summer,estimated
BHV002,2020,5,17.5,16.7,4.8,summer,estimated
BHV002,2020,6,105.4,100.4,5.0,kharif,estimated
BHV002,2020,7,205.1,195.3,5.0,kharif,estimated
BHV002,2020,8,152.4,145.1,5.0,kharif,estimated
BHV002,2020,9,64.5,61.4,5.0,kharif,estimated
BHV002,2020,10,17.5,16.7,4.8,rabi,estimated
BHV002,2020,11,5.9,5.6,5.4,rabi,estimated
BHV002,2020,12,0.0,0.0,0.0,rabi,estimated
BHV002,2021,1,4.9,5.6,-12.5,rabi,estimated
BHV002,2021,2,4.9,5.6,-12.5,rabi,estimated
BHV002,2021,3,4.9,5.6,-12.5,rabi,estimated
BHV002,2021,4,9.9,11.2,-11.6,summer,estimated
BHV002,2021,5,14.7,16.7,-12.0,summer,estimated
BHV002,2021,6,88.4,100.4,-12.0,kharif,estimated
BHV002,2021,7,171.9,195.3,-12.0,kharif,estimated
BHV002,2021,8,127.7,145.1,-12.0,kharif,estimated
BHV002,2021,9,54.0,61.4,-12.1,kharif,estimated
BHV002,2021,10,14.7,16.7,-12.0,rabi,estimated
BHV002,2021,11,4.9,5.6,-12.5,rabi,estimated
BHV002,2021,12,0.0,0.0,0.0,rabi,estimated
BHV002,2022,1,5.3,5.6,-5.4,rabi,estimated
BHV002,2022,2,5.3,5.6,-5.4,rabi,estimated
BHV002,2022,3,5.3,5.6,-5.4,rabi,estimated
BHV002,2022,4,10.5,11.2,-6.2,summer,estimated
BHV002,2022,5,15.7,16.7,-6.0,summer,estimated
BHV002,2022,6,94.4,100.4,-6.0,kharif,estimated
BHV002,2022,7,183.6,195.3,-6.0,kharif,estimated
BHV002,2022,8,136.4,145.1,-6.0,kharif,estimated
BHV002,2022,9,57.7,61.4,-6.0,kharif,estimated
BHV002,2022,10,15.7,16.7,-6.0,rabi,estimated
BHV002,2022,11,5.3,5.6,-5.4,rabi,estimated
BHV002,2022,12,0.0,0.0,0.0,rabi,estimated
BHV002,2023,1,4.6,5.6,-17.9,rabi,estimated
BHV002,2023,2,4.6,5.6,-17.9,rabi,estimated
BHV002,2023,3,4.6,5.6,-17.9,rabi,estimated
BHV002,2023,4,9.2,11.2,-17.9,summer,estimated
BHV002,2023,5,13.7,16.7,-18.0,summer,estimated
BHV002,2023,6,82.3,100.4,-18.0,kharif,estimated
BHV002,2023,7,160.1,195.3,-18.0,kharif,estimated
BHV002,2023,8,119.0,145.1,-18.0,kharif,estimated
BHV002,2023,9,50.3,61.4,-18.1,kharif,estimated
BHV002,2023,10,13.7,16.7,-18.0,rabi,estimated
BHV002,2023,11,4.6,5.6,-17.9,rabi,estimated
BHV002,2023,12,0.0,0.0,0.0,rabi,estimated
BHV002,2024,1,5.5,5.6,-1.8,rabi,estimated
BHV002,2024,2,5.5,5.6,-1.8,rabi,estimated
BHV002,2024,3,5.5,5.6,-1.8,rabi,estimated
BHV002,2024,4,11.0,11.2,-1.8,summer,estimated
BHV002,2024,5,16.4,16.7,-1.8,summer,estimated
BHV002,2024,6,98.4,100.4,-2.0,kharif,estimated
BHV002,2024,7,191.4,195.3,-2.0,kharif,estimated
BHV002,2024,8,142.2,145.1,-2.0,kharif,estimated
BHV002,2024,9,60.2,61.4,-2.0,kharif,estimated
BHV002,2024,10,16.4,16.7,-1.8,rabi,estimated
BHV002,2024,11,5.5,5.6,-1.8,rabi,estimated
BHV002,2024,12,0.0,0.0,0.0,rabi,estimated
BHV003,2019,1,6.3,5.6,12.5,rabi,estimated
BHV003,2019,2,6.3,5.6,12.5,rabi,estimated
BHV003,2019,3,6.3,5.6,12.5,rabi,estimated
BHV003,2019,4,12.5,11.2,11.6,summer,estimated
BHV003,2019,5,18.9,16.9,11.8,summer,estimated
BHV003,2019,6,113.3,101.2,12.0,kharif,estimated
BHV003,2019,7,220.3,196.7,12.0,kharif,estimated
BHV003,2019,8,163.6,146.1,12.0,kharif,estimated
BHV003,2019,9,69.2,61.8,12.0,kharif,estimated
BHV003,2019,10,18.9,16.9,11.8,rabi,estimated
BHV003,2019,11,6.3,5.6,12.5,rabi,estimated
BHV003,2019,12,0.0,0.0,0.0,rabi,estimated
BHV003,2020,1,5.9,5.6,5.4,rabi,estimated
BHV003,2020,2,5.9,5.6,5.4,rabi,estimated
BHV003,2020,3,5.9,5.6,5.4,rabi,estimated
BHV003,2020,4,11.8,11.2,5.4,summer,estimated
BHV003,2020,5,17.7,16.9,4.7,summer,estimated
BHV003,2020,6,106.3,101.2,5.0,kharif,estimated
BHV003,2020,7,206.5,196.7,5.0,kharif,estimated
BHV003,2020,8,153.4,146.1,5.0,kharif,estimated
BHV003,2020,9,64.9,61.8,5.0,kharif,estimated
BHV003,2020,10,17.7,16.9,4.7,rabi,estimated
BHV003,2020,11,5.9,5.6,5.4,rabi,estimated
BHV003,2020,12,0.0,0.0,0.0,rabi,estimated
BHV003,2021,1,4.9,5.6,-12.5,rabi,estimated
BHV003,2021,2,4.9,5.6,-12.5,rabi,estimated
BHV003,2021,3,4.9,5.6,-12.5,rabi,estimated
BHV003,2021,4,9.9,11.2,-11.6,summer,estimated
BHV003,2021,5,14.9,16.9,-11.8,summer,estimated
BHV003,2021,6,89.1,101.2,-12.0,kharif,estimated
BHV003,2021,7,173.1,196.7,-12.0,kharif,estimated
BHV003,2021,8,128.6,146.1,-12.0,kharif,estimated
BHV003,2021,9,54.4,61.8,-12.0,kharif,estimated
BHV003,2021,10,14.9,16.9,-11.8,rabi,estimated
BHV003,2021,11,4.9,5.6,-12.5,rabi,estimated
BHV003,2021,12,0.0,0.0,0.0,rabi,estimated
BHV003,2022,1,5.3,5.6,-5.4,rabi,estimated
BHV003,2022,2,5.3,5.6,-5.4,rabi,estimated
BHV003,2022,3,5.3,5.6,-5.4,rabi,estimated
BHV003,2022,4,10.5,11.2,-6.2,summer,estimated
BHV003,2022,5,15.9,16.9,-5.9,summer,estimated
BHV003,2022,6,95.1,101.2,-6.0,kharif,estimated
BHV003,2022,7,184.9,196.7,-6.0,kharif,estimated
BHV003,2022,8,137.3,146.1,-6.0,kharif,estimated
BHV003,2022,9,58.1,61.8,-6.0,kharif,estimated
BHV003,2022,10,15.9,16.9,-5.9,rabi,estimated
BHV003,2022,11,5.3,5.6,-5.4,rabi,estimated
BHV003,2022,12,0.0,0.0,0.0,rabi,estimated
BHV003,2023,1,4.6,5.6,-17.9,rabi,estimated
BHV003,2023,2,4.6,5.6,-17.9,rabi,estimated
BHV003,2023,3,4.6,5.6,-17.9,rabi,estimated
BHV003,2023,4,9.2,11.2,-17.9,summer,estimated
BHV003,2023,5,13.9,16.9,-17.8,summer,estimated
BHV003,2023,6,83.0,101.2,-18.0,kharif,estimated
BHV003,2023,7,161.3,196.7,-18.0,kharif,estimated
BHV003,2023,8,119.8,146.1,-18.0,kharif,estimated
BHV003,2023,9,50.7,61.8,-18.0,kharif,estimated
BHV003,2023,10,13.9,16.9,-17.8,rabi,estimated
BHV003,2023,11,4.6,5.6,-17.9,rabi,estimated
BHV003,2023,12,0.0,0.0,0.0,rabi,estimated
BHV003,2024,1,5.5,5.6,-1.8,rabi,estimated
BHV003,2024,2,5.5,5.6,-1.8,rabi,estimated
BHV003,2024,3,5.5,5.6,-1.8,rabi,estimated
BHV003,2024,4,11.0,11.2,-1.8,summer,estimated
BHV003,2024,5,16.6,16.9,-1.8,summer,estimated
BHV003,2024,6,99.2,101.2,-2.0,kharif,estimated
BHV003,2024,7,192.8,196.7,-2.0,kharif,estimated
BHV003,2024,8,143.2,146.1,-2.0,kharif,estimated
BHV003,2024,9,60.6,61.8,-1.9,kharif,estimated
BHV003,2024,10,16.6,16.9,-1.8,rabi,estimated
BHV003,2024,11,5.5,5.6,-1.8,rabi,estimated
BHV003,2024,12,0.0,0.0,0.0,rabi,estimated
BHV004,2019,1,6.2,5.5,12.7,rabi,estimated
BHV004,2019,2,6.2,5.5,12.7,rabi,estimated
BHV004,2019,3,6.2,5.5,12.7,rabi,estimated
BHV004,2019,4,12.3,11.0,11.8,summer,estimated
BHV004,2019,5,18.5,16.5,12.1,summer,estimated
BHV004,2019,6,110.9,99.0,12.0,kharif,estimated
BHV004,2019,7,215.6,192.5,12.0,kharif,estimated
BHV004,2019,8,160.2,143.0,12.0,kharif,estimated
BHV004,2019,9,67.8,60.5,12.1,kharif,estimated
BHV004,2019,10,18.5,16.5,12.1,rabi,estimated
BHV004,2019,11,6.2,5.5,12.7,rabi,estimated
BHV004,2019,12,0.0,0.0,0.0,rabi,estimated
BHV004,2020,1,5.8,5.5,5.5,rabi,estimated
BHV004,2020,2,5.8,5.5,5.5,rabi,estimated
BHV004,2020,3,5.8,5.5,5.5,rabi,estimated
BHV004,2020,4,11.6,11.0,5.5,summer,estimated
BHV004,2020,5,17.3,16.5,4.8,summer,estimated
BHV004,2020,6,104.0,99.0,5.1,kharif,estimated
BHV004,2020,7,202.1,192.5,5.0,kharif,estimated
BHV004,2020,8,150.2,143.0,5.0,kharif,estimated
BHV004,2020,9,63.5,60.5,5.0,kharif,estimated
BHV004,2020,10,17.3,16.5,4.8,rabi,estimated
BHV004,2020,11,5.8,5.5,5.5,rabi,estimated
BHV004,2020,12,0.0,0.0,0.0,rabi,estimated
BHV004,2021,1,4.8,5.5,-12.7,rabi,estimated
BHV004,2021,2,4.8,5.5,-12.7,rabi,estimated
BHV004,2021,3,4.8,5.5,-12.7,rabi,estimated
BHV004,2021,4,9.7,11.0,-11.8,summer,estimated
BHV004,2021,5,14.5,16.5,-12.1,summer,estimated
BHV004,2021,6,87.1,99.0,-12.0,kharif,estimated
BHV004,2021,7,169.4,192.5,-12.0,kharif,estimated
BHV004,2021,8,125.8,143.0,-12.0,kharif,estimated
BHV004,2021,9,53.2,60.5,-12.1,kharif,estimated
BHV004,2021,10,14.5,16.5,-12.1,rabi,estimated
BHV004,2021,11,4.8,5.5,-12.7,rabi,estimated
BHV004,2021,12,0.0,0.0,0.0,rabi,estimated
BHV004,2022,1,5.2,5.5,-5.5,rabi,estimated
BHV004,2022,2,5.2,5.5,-5.5,rabi,estimated
BHV004,2022,3,5.2,5.5,-5.5,rabi,estimated
BHV004,2022,4,10.3,11.0,-6.4,summer,estimated
BHV004,2022,5,15.5,16.5,-6.1,summer,estimated
BHV004,2022,6,93.1,99.0,-6.0,kharif,estimated
BHV004,2022,7,180.9,192.5,-6.0,kharif,estimated
BHV004,2022,8,134.4,143.0,-6.0,kharif,estimated
BHV004,2022,9,56.9,60.5,-6.0,kharif,estimated
BHV004,2022,10,15.5,16.5,-6.1,rabi,estimated
BHV004,2022,11,5.2,5.5,-5.5,rabi,estimated
BHV004,2022,12,0.0,0.0,0.0,rabi,estimated
BHV004,2023,1,4.5,5.5,-18.2,rabi,estimated
BHV004,2023,2,4.5,5.5,-18.2,rabi,estimated
BHV004,2023,3,4.5,5.5,-18.2,rabi,estimated
BHV004,2023,4,9.0,11.0,-18.2,summer,estimated
BHV004,2023,5,13.5,16.5,-18.2,summer,estimated
BHV004,2023,6,81.2,99.0,-18.0,kharif,estimated
BHV004,2023,7,157.8,192.5,-18.0,kharif,estimated
BHV004,2023,8,117.3,143.0,-18.0,kharif,estimated
BHV004,2023,9,49.6,60.5,-18.0,kharif,estimated
BHV004,2023,10,13.5,16.5,-18.2,rabi,estimated
BHV004,2023,11,4.5,5.5,-18.2,rabi,estimated
BHV004,2023,12,0.0,0.0,0.0,rabi,estimated
BHV004,2024,1,5.4,5.5,-1.8,rabi,estimated
BHV004,2024,2,5.4,5.5,-1.8,rabi,estimated
BHV004,2024,3,5.4,5.5,-1.8,rabi,estimated
BHV004,2024,4,10.8,11.0,-1.8,summer,estimated
BHV004,2024,5,16.2,16.5,-1.8,summer,estimated
BHV004,2024,6,97.0,99.0,-2.0,kharif,estimated
BHV004,2024,7,188.7,192.5,-2.0,kharif,estimated
BHV004,2024,8,140.1,143.0,-2.0,kharif,estimated
BHV004,2024,9,59.3,60.5,-2.0,kharif,estimated
BHV004,2024,10,16.2,16.5,-1.8,rabi,estimated
BHV004,2024,11,5.4,5.5,-1.8,rabi,estimated
BHV004,2024,12,0.0,0.0,0.0,rabi,estimated
BHV005,2019,1,6.0,5.4,11.1,rabi,estimated
BHV005,2019,2,6.0,5.4,11.1,rabi,estimated
BHV005,2019,3,6.0,5.4,11.1,rabi,estimated
BHV005,2019,4,12.1,10.8,12.0,summer,estimated
BHV005,2019,5,18.1,16.2,11.7,summer,estimated
BHV005,2019,6,108.9,97.2,12.0,kharif,estimated
BHV005,2019,7,211.7,189.0,12.0,kharif,estimated
BHV005,2019,8,157.2,140.4,12.0,kharif,estimated
BHV005,2019,9,66.5,59.4,12.0,kharif,estimated
BHV005,2019,10,18.1,16.2,11.7,rabi,estimated
BHV005,2019,11,6.0,5.4,11.1,rabi,estimated
BHV005,2019,12,0.0,0.0,0.0,rabi,estimated
BHV005,2020,1,5.7,5.4,5.6,rabi,estimated
BHV005,2020,2,5.7,5.4,5.6,rabi,estimated
BHV005,2020,3,5.7,5.4,5.6,rabi,estimated
BHV005,2020,4,11.3,10.8,4.6,summer,estimated
BHV005,2020,5,17.0,16.2,4.9,summer,estimated
BHV005,2020,6,102.1,97.2,5.0,kharif,estimated
BHV005,2020,7,198.5,189.0,5.0,kharif,estimated
BHV005,2020,8,147.4,140.4,5.0,kharif,estimated
BHV005,2020,9,62.4,59.4,5.1,kharif,estimated
BHV005,2020,10,17.0,16.2,4.9,rabi,estimated
BHV005,2020,11,5.7,5.4,5.6,rabi,estimated
BHV005,2020,12,0.0,0.0,0.0,rabi,estimated
BHV005,2021,1,4.8,5.4,-11.1,rabi,estimated
BHV005,2021,2,4.8,5.4,-11.1,rabi,estimated
BHV005,2021,3,4.8,5.4,-11.1,rabi,estimated
BHV005,2021,4,9.5,10.8,-12.0,summer,estimated
BHV005,2021,5,14.3,16.2,-11.7,summer,estimated
BHV005,2021,6,85.5,97.2,-12.0,kharif,estimated
BHV005,2021,7,166.3,189.0,-12.0,kharif,estimated
BHV005,2021,8,123.6,140.4,-12.0,kharif,estimated
BHV005,2021,9,52.3,59.4,-12.0,kharif,estimated
BHV005,2021,10,14.3,16.2,-11.7,rabi,estimated
BHV005,2021,11,4.8,5.4,-11.1,rabi,estimated
BHV005,2021,12,0.0,0.0,0.0,rabi,estimated
BHV005,2022,1,5.1,5.4,-5.6,rabi,estimated
BHV005,2022,2,5.1,5.4,-5.6,rabi,estimated
BHV005,2022,3,5.1,5.4,-5.6,rabi,estimated
BHV005,2022,4,10.2,10.8,-5.6,summer,estimated
BHV005,2022,5,15.2,16.2,-6.2,summer,estimated
BHV005,2022,6,91.4,97.2,-6.0,kharif,estimated
BHV005,2022,7,177.7,189.0,-6.0,kharif,estimated
BHV005,2022,8,132.0,140.4,-6.0,kharif,estimated
BHV005,2022,9,55.8,59.4,-6.1,kharif,estimated
BHV005,2022,10,15.2,16.2,-6.2,rabi,estimated
BHV005,2022,11,5.1,5.4,-5.6,rabi,estimated
BHV005,2022,12,0.0,0.0,0.0,rabi,estimated
BHV005,2023,1,4.4,5.4,-18.5,rabi,estimated
BHV005,2023,2,4.4,5.4,-18.5,rabi,estimated
BHV005,2023,3,4.4,5.4,-18.5,rabi,estimated
BHV005,2023,4,8.9,10.8,-17.6,summer,estimated
BHV005,2023,5,13.3,16.2,-17.9,summer,estimated
BHV005,2023,6,79.7,97.2,-18.0,kharif,estimated
BHV005,2023,7,155.0,189.0,-18.0,kharif,estimated
BHV005,2023,8,115.1,140.4,-18.0,kharif,estimated
BHV005,2023,9,48.7,59.4,-18.0,kharif,estimated
BHV005,2023,10,13.3,16.2,-17.9,rabi,estimated
BHV005,2023,11,4.4,5.4,-18.5,rabi,estimated
BHV005,2023,12,0.0,0.0,0.0,rabi,estimated
BHV005,2024,1,5.3,5.4,-1.9,rabi,estimated
BHV005,2024,2,5.3,5.4,-1.9,rabi,estimated
BHV005,2024,3,5.3,5.4,-1.9,rabi,estimated
BHV005,2024,4,10.6,10.8,-1.9,summer,estimated
BHV005,2024,5,15.9,16.2,-1.9,summer,estimated
BHV005,2024,6,95.3,97.2,-2.0,kharif,estimated
BHV005,2024,7,185.2,189.0,-2.0,kharif,estimated
BHV005,2024,8,137.6,140.4,-2.0,kharif,estimated
BHV005,2024,9,58.2,59.4,-2.0,kharif,estimated
BHV005,2024,10,15.9,16.2,-1.9,rabi,estimated
BHV005,2024,11,5.3,5.4,-1.9,rabi,estimated
BHV005,2024,12,0.0,0.0,0.0,rabi,estimated
SRN001,2019,1,4.9,4.4,11.4,rabi,estimated
SRN001,2019,2,4.9,4.4,11.4,rabi,estimated
SRN001,2019,3,4.9,4.4,11.4,rabi,estimated
SRN001,2019,4,9.9,8.8,12.5,summer,estimated
SRN001,2019,5,14.8,13.2,12.1,summer,estimated
SRN001,2019,6,88.7,79.2,12.0,kharif,estimated
SRN001,2019,7,172.5,154.0,12.0,kharif,estimated
SRN001,2019,8,128.1,114.4,12.0,kharif,estimated
SRN001,2019,9,54.2,48.4,12.0,kharif,estimated
SRN001,2019,10,14.8,13.2,12.1,rabi,estimated
SRN001,2019,11,4.9,4.4,11.4,rabi,estimated
SRN001,2019,12,0.0,0.0,0.0,rabi,estimated
SRN001,2020,1,4.6,4.4,4.5,rabi,estimated
SRN001,2020,2,4.6,4.4,4.5,rabi,estimated
SRN001,2020,3,4.6,4.4,4.5,rabi,estimated
SRN001,2020,4,9.2,8.8,4.5,summer,estimated
SRN001,2020,5,13.9,13.2,5.3,summer,estimated
SRN001,2020,6,83.2,79.2,5.1,kharif,estimated
SRN001,2020,7,161.7,154.0,5.0,kharif,estimated
SRN001,2020,8,120.1,114.4,5.0,kharif,estimated
SRN001,2020,9,50.8,48.4,5.0,kharif,estimated
SRN001,2020,10,13.9,13.2,5.3,rabi,estimated
SRN001,2020,11,4.6,4.4,4.5,rabi,estimated
SRN001,2020,12,0.0,0.0,0.0,rabi,estimated
SRN001,2021,1,3.9,4.4,-11.4,rabi,estimated
SRN001,2021,2,3.9,4.4,-11.4,rabi,estimated
SRN001,2021,3,3.9,4.4,-11.4,rabi,estimated
SRN001,2021,4,7.7,8.8,-12.5,summer,estimated
SRN001,2021,5,11.6,13.2,-12.1,summer,estimated
SRN001,2021,6,69.7,79.2,-12.0,kharif,estimated
SRN001,2021,7,135.5,154.0,-12.0,kharif,estimated
SRN001,2021,8,100.7,114.4,-12.0,kharif,estimated
SRN001,2021,9,42.6,48.4,-12.0,kharif,estimated
SRN001,2021,10,11.6,13.2,-12.1,rabi,estimated
SRN001,2021,11,3.9,4.4,-11.4,rabi,estimated
SRN001,2021,12,0.0,0.0,0.0,rabi,estimated
SRN001,2022,1,4.1,4.4,-6.8,rabi,estimated
SRN001,2022,2,4.1,4.4,-6.8,rabi,estimated
SRN001,2022,3,4.1,4.4,-6.8,rabi,estimated
SRN001,2022,4,8.3,8.8,-5.7,summer,estimated
SRN001,2022,5,12.4,13.2,-6.1,summer,estimated
SRN001,2022,6,74.4,79.2,-6.1,kharif,estimated
SRN001,2022,7,144.8,154.0,-6.0,kharif,estimated
SRN001,2022,8,107.5,114.4,-6.0,kharif,estimated
SRN001,2022,9,45.5,48.4,-6.0,kharif,estimated
SRN001,2022,10,12.4,13.2,-6.1,rabi,estimated
SRN001,2022,11,4.1,4.4,-6.8,rabi,estimated
SRN001,2022,12,0.0,0.0,0.0,rabi,estimated
SRN001,2023,1,3.6,4.4,-18.2,rabi,estimated
SRN001,2023,2,3.6,4.4,-18.2,rabi,estimated
SRN001,2023,3,3.6,4.4,-18.2,rabi,estimated
SRN001,2023,4,7.2,8.8,-18.2,summer,estimated
SRN001,2023,5,10.8,13.2,-18.2,summer,estimated
SRN001,2023,6,64.9,79.2,-18.1,kharif,estimated
SRN001,2023,7,126.3,154.0,-18.0,kharif,estimated
SRN001,2023,8,93.8,114.4,-18.0,kharif,estimated
SRN001,2023,9,39.7,48.4,-18.0,kharif,estimated
SRN001,2023,10,10.8,13.2,-18.2,rabi,estimated
SRN001,2023,11,3.6,4.4,-18.2,rabi,estimated
SRN001,2023,12,0.0,0.0,0.0,rabi,estimated
SRN001,2024,1,4.3,4.4,-2.3,rabi,estimated
SRN001,2024,2,4.3,4.4,-2.3,rabi,estimated
SRN001,2024,3,4.3,4.4,-2.3,rabi,estimated
SRN001,2024,4,8.6,8.8,-2.3,summer,estimated
SRN001,2024,5,12.9,13.2,-2.3,summer,estimated
SRN001,2024,6,77.6,79.2,-2.0,kharif,estimated
SRN001,2024,7,150.9,154.0,-2.0,kharif,estimated
SRN001,2024,8,112.1,114.4,-2.0,kharif,estimated
SRN001,2024,9,47.4,48.4,-2.1,kharif,estimated
SRN001,2024,10,12.9,13.2,-2.3,rabi,estimated
SRN001,2024,11,4.3,4.4,-2.3,rabi,estimated
SRN001,2024,12,0.0,0.0,0.0,rabi,estimated
SRN002,2019,1,5.0,4.5,11.1,rabi,estimated
SRN002,2019,2,5.0,4.5,11.1,rabi,estimated
SRN002,2019,3,5.0,4.5,11.1,rabi,estimated
SRN002,2019,4,10.1,9.0,12.2,summer,estimated
SRN002,2019,5,15.0,13.4,11.9,summer,estimated
SRN002,2019,6,90.3,80.6,12.0,kharif,estimated
SRN002,2019,7,175.6,156.8,12.0,kharif,estimated
SRN002,2019,8,130.5,116.5,12.0,kharif,estimated
SRN002,2019,9,55.2,49.3,12.0,kharif,estimated
SRN002,2019,10,15.0,13.4,11.9,rabi,estimated
SRN002,2019,11,5.0,4.5,11.1,rabi,estimated
SRN002,2019,12,0.0,0.0,0.0,rabi,estimated
SRN002,2020,1,4.7,4.5,4.4,rabi,estimated
SRN002,2020,2,4.7,4.5,4.4,rabi,estimated
SRN002,2020,3,4.7,4.5,4.4,rabi,estimated
SRN002,2020,4,9.5,9.0,5.6,summer,estimated
SRN002,2020,5,14.1,13.4,5.2,summer,estimated
SRN002,2020,6,84.6,80.6,5.0,kharif,estimated
SRN002,2020,7,164.6,156.8,5.0,kharif,estimated
SRN002,2020,8,122.3,116.5,5.0,kharif,estimated
SRN002,2020,9,51.8,49.3,5.1,kharif,estimated
SRN002,2020,10,14.1,13.4,5.2,rabi,estimated
SRN002,2020,11,4.7,4.5,4.4,rabi,estimated
SRN002,2020,12,0.0,0.0,0.0,rabi,estimated
SRN002,2021,1,4.0,4.5,-11.1,rabi,estimated
SRN002,2021,2,4.0,4.5,-11.1,rabi,estimated
SRN002,2021,3,4.0,4.5,-11.1,rabi,estimated
SRN002,2021,4,7.9,9.0,-12.2,summer,estimated
SRN002,2021,5,11.8,13.4,-11.9,summer,estimated
SRN002,2021,6,70.9,80.6,-12.0,kharif,estimated
SRN002,2021,7,138.0,156.8,-12.0,kharif,estimated
SRN002,2021,8,102.5,116.5,-12.0,kharif,estimated
SRN002,2021,9,43.4,49.3,-12.0,kharif,estimated
SRN002,2021,10,11.8,13.4,-11.9,rabi,estimated
SRN002,2021,11,4.0,4.5,-11.1,rabi,estimated
SRN002,2021,12,0.0,0.0,0.0,rabi,estimated
SRN002,2022,1,4.2,4.5,-6.7,rabi,estimated
SRN002,2022,2,4.2,4.5,-6.7,rabi,estimated
SRN002,2022,3,4.2,4.5,-6.7,rabi,estimated
SRN002,2022,4,8.5,9.0,-5.6,summer,estimated
SRN002,2022,5,12.6,13.4,-6.0,summer,estimated
SRN002,2022,6,75.8,80.6,-6.0,kharif,estimated
SRN002,2022,7,147.4,156.8,-6.0,kharif,estimated
SRN002,2022,8,109.5,116.5,-6.0,kharif,estimated
SRN002,2022,9,46.3,49.3,-6.1,kharif,estimated
SRN002,2022,10,12.6,13.4,-6.0,rabi,estimated
SRN002,2022,11,4.2,4.5,-6.7,rabi,estimated
SRN002,2022,12,0.0,0.0,0.0,rabi,estimated
SRN002,2023,1,3.7,4.5,-17.8,rabi,estimated
SRN002,2023,2,3.7,4.5,-17.8,rabi,estimated
SRN002,2023,3,3.7,4.5,-17.8,rabi,estimated
SRN002,2023,4,7.4,9.0,-17.8,summer,estimated
SRN002,2023,5,11.0,13.4,-17.9,summer,estimated
SRN002,2023,6,66.1,80.6,-18.0,kharif,estimated
SRN002,2023,7,128.6,156.8,-18.0,kharif,estimated
SRN002,2023,8,95.5,116.5,-18.0,kharif,estimated
SRN002,2023,9,40.4,49.3,-18.1,kharif,estimated
SRN002,2023,10,11.0,13.4,-17.9,rabi,estimated
SRN002,2023,11,3.7,4.5,-17.8,rabi,estimated
SRN002,2023,12,0.0,0.0,0.0,rabi,estimated
SRN002,2024,1,4.4,4.5,-2.2,rabi,estimated
SRN002,2024,2,4.4,4.5,-2.2,rabi,estimated
SRN002,2024,3,4.4,4.5,-2.2,rabi,estimated
SRN002,2024,4,8.8,9.0,-2.2,summer,estimated
SRN002,2024,5,13.1,13.4,-2.2,summer,estimated
SRN002,2024,6,79.0,80.6,-2.0,kharif,estimated
